inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks
INSP00397,28.08.2025,sch_0572,True,Hai,,False,False,Gaurang Soni,Toilets locked
INSP01366,14.07.2025,sch_0012,1,False,Under Repair,Nahi hai,,,Needs repair
INSP02631,2026/03/04,sch0527,False,True,H,Hai,,Ayushman Apte,Toilets locked
INSP01904,14-Feb-2026,SCH-0289,Nahi hai,True,na,haan,False,Chaman Hans,Needs repair
INSP00596,12-14-2025,0055,Hai,0,1,True,False,Sanya Bhargava,No remarks
INSP02110,10/07/2025,SCH0565,Working,Working,Yes,0,Kharab,Jagdish Kothari,Good condition
INSP01297,08-02-2025,SCH0020,Hai,Available,True,1,N,Krish Chaudry,Toilets locked
INSP01822,05.05.2025,SCH0073,N,Haan,Hai,No,Yes,Tanmayi Sridhar,Toilets locked
INSP00873,09.09.2025,sch_0507,Hai,haan,True,True,N,Vrinda Halder,No remarks
INSP02902,19.04.2025,SCH0217,1,True,H,Y,True,Chasmum Sheth,
INSP02327,2025-11-04,sch0273,True,,Working,True,True,,Good condition
INSP01549,06/09/2025,SCH-0328,True,True,True,No,Nahi,Pranav Tata,Needs repair
INSP00037,27.06.2025,S0369,False,False,True,H,Yes,Forum Tata,No remarks
INSP02658,2026-03-13,sch_0515,Functional,True,haan,True,False,Nathan Jain,Good condition
INSP02144,10-Jun-2025,sch0315,Available,Y,Y,True,0,Krishna Munshi,Needs repair
INSP02689,11-Feb-2026,SCH0028,Working,True,Nahi,True,Available,,
INSP00978,2026-03-10,SCH0041,True,True,Haan,True,True,Sai Prasad,No remarks
INSP01572,2025/05/31,SCH-0442,False,1,True,False,False,Lucky Khurana,No remarks
INSP01123,04-16-2025,SCH0003,True,True,1,False,True,Omaja Shanker,Average
INSP02240,28-Apr-2025,SCH0160,1,haan,1,H,Nahi,Prisha Raghavan,Good condition
INSP02505,2025/12/16,SCH0461,False,True,Haan,Working,True,Oliver Goda,Good condition
INSP01893,28.02.2026,SCH0560,Haan,Hai,Hai,na,,Yash Singh,Average
INSP00676,09-11-2025,SCH-0514,,True,False,H,False,Sudiksha Thaker,Average
INSP00729,02-09-2026,S0555,1,True,Y,haan,True,Yashasvi Parsa,No remarks
INSP00413,21-Apr-2025,sch_0468,Not Available,haan,Yes,True,False,,Average
INSP01517,10-11-2025,SCH0208,True,True,False,False,True,Lohit Shenoy,Needs repair
INSP01650,19/07/2025,S0566,True,True,False,Nahi,Y,Ria Dyal,Toilets locked
INSP00826,2026-02-10,SCH0062,na,H,True,Nahi hai,H,Upasna Badal,Average
INSP00617,08-29-2025,sch_0474,False,Available,1,True,N,Peter Gulati,No remarks
INSP00115,19-Jan-2026,SCH-0070,Not Available,Y,Hai,Y,1,Wriddhish Shere,Toilets locked
INSP00418,17.02.2026,SCH0265,True,haan,True,Functional,True,,
INSP01626,16.05.2025,sch_0196,True,H,,True,True,Harish Pathak,Good condition
INSP02002,17/03/2026,SCH-0175,Nahi hai,1,True,1,False,Yutika Dugar,Good condition
INSP00090,2026-02-13,SCH0175,Haan,False,True,False,Yes,Nidra Goswami,Toilets locked
INSP02083,2025/06/11,sch0441,True,Working,Nahi,Under Repair,False,Januja Rajagopal,Toilets locked
INSP00754,11-17-2025,SCH0437,0,,H,False,False,,
INSP02547,25.09.2025,sch_0331,True,Haan,True,No,False,Anjali Handa,Toilets locked
INSP01631,16/06/2025,SCH-0016,Y,Kharab,1,na,False,Abeer Vora,Good condition
INSP00012,2025-10-18,SCH0202,True,False,True,Y,No,Pavani Nair,Toilets locked
INSP02445,16/04/2025,SCH0533,True,True,haan,False,Yes,Omisha Konda,Good condition
INSP00285,20.09.2025,sch_0327,N,Hai,True,haan,H,Gauri Gill,Good condition
INSP01067,26.02.2026,SCH-0080,True,True,False,True,False,Bhavna Modi,Needs repair
INSP01192,16-Jun-2025,SCH0600,True,True,Haan,True,False,,No remarks
INSP01441,2025-06-06,sch0133,True,Y,True,,,Harsh Vohra,Needs repair
INSP02944,2025-12-26,SCH0334,True,True,Available,True,Haan,Chanakya Wagle,Needs repair
INSP02943,2026-02-15,sch_0206,True,True,True,False,Yes,Ranveer Mani,Toilets locked
INSP02850,2025-10-13,0204,haan,True,haan,True,,Jeremiah Buch,Average
INSP01569,20/10/2025,SCH0189,True,haan,False,True,False,,
INSP02428,10/01/2026,SCH0254,Nahi,Yes,1,Hai,N,Dayamai Yadav,Needs repair
INSP02710,09/10/2025,sch_0447,False,Y,H,N,Hai,Alka Mani,Toilets locked
INSP01688,2025-07-29,sch0466,Y,False,Hai,False,True,Mason Bahl,Average
INSP00852,2025-09-05,sch0435,False,True,haan,Available,False,Triveni Bhagat,Toilets locked
INSP02208,2025/04/05,SCH0390,False,True,True,False,True,Dev Char,Needs repair
INSP00896,22/06/2025,S0132,True,Yes,Y,True,0,Advaith Grewal,Needs repair
INSP00497,22.12.2025,SCH-0510,Nahi hai,True,True,Haan,False,,Needs repair
INSP02306,17-Dec-2025,SCH0100,Hai,Hai,False,False,False,Mason Lal,Average
INSP01783,20-May-2025,S0474,Available,True,False,Haan,False,Bishakha Narain,No remarks
INSP00336,24/08/2025,sch_0132,Haan,haan,True,Nahi,False,Dayita Sibal,Toilets locked
INSP00516,2025/05/10,SCH0197,True,1,Haan,True,0,Nimrat Chada,
INSP01349,30/06/2025,SCH0249,Yes,False,True,N,N,Abhiram Radhakrishnan,No remarks
INSP01016,2025/07/20,SCH0029,True,True,True,True,False,Joshua Bali,Good condition
INSP02951,2025/05/04,SCH0061,Working,haan,False,False,False,Abhimanyu Srivastava,Good condition
INSP01262,22/07/2025,sch0195,Hai,Y,False,Hai,Haan,Joshua Sastry,Toilets locked
INSP01782,10-04-2025,sch_0100,True,True,Functional,True,Working,Siddharth Sarin,
INSP02570,2026/03/22,S0028,Y,False,Yes,Nahi,True,Kalpit Bava,Needs repair
INSP01786,2025-11-27,SCH0166,1,,Yes,Functional,Working,Pahal Venkataraman,Average
INSP02071,30.10.2025,sch_0396,True,True,Yes,1,True,Vrinda Parmar,Toilets locked
INSP00357,16/05/2025,SCH0010,Haan,Working,True,False,Kharab,Yashvi Bhat,No remarks
INSP02995,2025/06/21,0598,1,True,Hai,Y,False,Zilmil Contractor,
INSP01313,24/09/2025,SCH0600,Under Repair,False,True,Haan,Nahi hai,William Pall,Toilets locked
INSP01636,02-27-2026,0187,,Y,True,True,Working,Reva Venkatesh,Toilets locked
INSP00551,2025/04/09,SCH0036,False,haan,True,1,Nahi hai,Vinaya Shukla,Good condition
INSP02389,2025-07-06,sch0273,1,na,Yes,True,H,Wishi Baral,No remarks
INSP02480,2025-12-18,SCH0055,H,Y,Haan,Kharab,Nahi,Kamya Swamy,Average
INSP02522,18/04/2025,S0393,Nahi hai,True,True,Nahi,Y,Keya Karnik,
INSP02266,21/12/2025,SCH-0089,H,1,Y,True,True,,No remarks
INSP01228,2025-11-05,SCH0142,False,na,True,False,True,,Average
INSP02818,2026-03-25,SCH0585,True,True,Haan,Yes,True,Rayaan Nori,Average
INSP00958,02-28-2026,SCH-0125,Haan,Y,0,True,No,Veer Andra,Good condition
INSP01774,26/01/2026,0004,Nahi,Kharab,Yes,Y,False,Irya Devan,No remarks
INSP02142,25/05/2025,sch0089,True,Y,True,Nahi,N,Gauri Sangha,No remarks
INSP01009,10-13-2025,sch_0106,Nahi hai,H,Y,True,True,,Needs repair
INSP01093,02-27-2026,SCH0073,H,True,H,Haan,True,,Good condition
INSP02907,07-Sep-2025,0288,True,False,,True,Nahi hai,Dominic Dua,Average
INSP00997,14/06/2025,sch_0599,True,True,Available,True,Nahi,Wriddhish Jaggi,Toilets locked
INSP01680,07-06-2025,SCH-0107,True,True,Yes,False,No,Mohini Choudhury,Good condition
INSP00154,01.06.2025,SCH0260,,No,haan,0,False,Ladli Dora,Toilets locked
INSP02925,06/04/2025,0296,0,Hai,Broken,1,False,Aarav Chad,Good condition
INSP00581,2025/10/31,0326,na,True,Haan,Available,haan,Patrick Ramakrishnan,Toilets locked
INSP01471,04-13-2025,SCH-0539,True,True,haan,True,1,Dayamai Swamy,Good condition
INSP00704,29/08/2025,SCH-0056,False,Haan,H,False,False,Akshay Choudhry,Needs repair
INSP01213,13/07/2025,0464,True,Hai,True,,Yes,Jhalak Chawla,Needs repair
INSP00897,27-Jan-2026,SCH-0202,True,True,H,True,Nahi hai,,
INSP00488,2025-07-28,S0254,Haan,True,Hai,na,True,,Toilets locked
INSP00560,2025-04-05,SCH0005,False,True,Y,True,False,Atharv Krish,Toilets locked
INSP01142,01.08.2025,S0523,True,True,Hai,True,Haan,Samesh Korpal,Good condition
INSP01120,30-Nov-2025,SCH0371,True,Available,True,False,False,Eesha Sarkar,Needs repair
INSP00513,30.05.2025,S0317,Haan,Yes,Hai,Nahi,Not Available,Faqid Mittal,
INSP00634,23.05.2025,SCH0551,True,Broken,Y,False,,Rushil Datta,Toilets locked
INSP02717,2025-05-11,SCH-0132,Haan,False,Y,Nahi hai,Working,Jagrati Sarna,Average
INSP01665,2025/12/05,SCH0010,Yes,Y,True,Yes,Working,Owen Lall,Needs repair
INSP01013,09-15-2025,sch_0091,,Yes,Yes,0,na,Chakrika Gole,Good condition
INSP01932,23-Nov-2025,SCH-0076,True,True,True,True,Yes,Amruta Sankar,Average
INSP01151,17-Jan-2026,SCH0539,H,haan,haan,Y,,Zansi Sarin,Toilets locked
INSP02948,03.09.2025,SCH0021,0,True,True,N,,Isaiah Bava,Toilets locked
INSP00117,19-Feb-2026,SCH-0532,Nahi hai,True,,Nahi hai,N,Vritti Bahri,Needs repair
INSP00741,29/06/2025,SCH-0568,True,True,True,False,True,Zinal Majumdar,Toilets locked
INSP02904,04-21-2025,sch_0451,True,haan,True,No,haan,Caleb Sha,Toilets locked
INSP01975,2025/10/01,sch_0497,Haan,True,Y,False,False,Advik De,Average
INSP01082,27/11/2025,SCH0108,haan,haan,N,True,True,George Bandi,Needs repair
INSP01811,30-Jan-2026,S0260,False,Functional,False,False,True,Elijah Kapoor,No remarks
INSP00831,23/06/2025,SCH0206,,True,True,Y,No,Zaid Gour,
INSP00120,23-Jun-2025,SCH0416,Y,True,,Kharab,1,Triveni Kara,Good condition
INSP00657,2026-02-21,SCH-0022,H,N,Y,True,Y,Parth Dewan,Average
INSP02873,01-12-2026,SCH0360,True,H,True,False,False,Anay Boase,Good condition
INSP02830,07.02.2026,SCH0494,N,False,True,False,True,Vidhi Madan,Average
INSP02333,2026/01/25,SCH0590,True,True,Broken,No,True,Yuvraj Butala,No remarks
INSP00636,20.01.2026,SCH0086,True,Under Repair,Hai,,Nahi hai,Adweta Jaggi,Good condition
INSP00370,09-18-2025,SCH0403,False,No,True,N,True,Vasatika Rana,Average
INSP00269,23/08/2025,S0481,Yes,True,Working,True,False,Zashil Rout,Toilets locked
INSP02704,04-06-2025,SCH0466,Yes,True,True,True,,Manthan Peri,
INSP00047,2025/10/07,sch0354,False,Working,True,False,na,Vritti More,Good condition
INSP00992,07-18-2025,SCH0593,True,False,True,Hai,Working,Vasana Shanker,
INSP00877,2025/04/05,SCH0114,Haan,Not Available,1,False,False,Nirja Mutti,Toilets locked
INSP00774,2025/10/05,SCH0077,haan,Broken,1,Nahi,True,Chaaya Bose,Needs repair
INSP01220,15/03/2026,SCH0068,H,True,Hai,False,Haan,Fiyaz Brar,Average
INSP01127,26.01.2026,SCH0283,False,Kharab,True,0,True,,Good condition
INSP00005,06-17-2025,sch_0123,True,True,Y,,False,Darpan Dani,Average
INSP01596,28.01.2026,SCH0199,True,True,Under Repair,Hai,False,Tanmayi Toor,Needs repair
INSP02312,31/07/2025,SCH0431,True,Hai,H,False,H,Tanvi Dass,No remarks
INSP00901,10/12/2025,0096,haan,True,No,Hai,Available,Neel Roy,
INSP02492,07/06/2025,SCH-0495,0,Yes,N,False,False,Quincy Goel,Average
INSP01078,2025-12-10,SCH0135,True,Haan,,False,Hai,,Average
INSP00838,03/11/2025,SCH0233,False,True,No,Yes,False,Eesha Boase,Average
INSP00682,06-22-2025,SCH0445,haan,True,H,False,True,Samuel Bassi,Needs repair
INSP01716,04-24-2025,SCH-0429,Available,True,Functional,Y,Working,Urishilla Chandran,Average
INSP02353,10/05/2025,sch_0329,True,haan,Hai,Haan,False,Amrita Walla,Average
INSP02618,12-14-2025,SCH-0063,N,True,False,True,haan,Vedant Sandhu,Good condition
INSP02362,2025-08-11,SCH-0366,True,True,1,True,na,Harshil Tella,Average
INSP02198,2026/01/22,sch_0586,True,haan,True,No,False,Tarak Palla,
INSP01149,16/10/2025,S0501,,haan,True,Working,Hai,Yachana Nagy,Good condition
INSP00575,03/08/2025,SCH0077,True,True,False,Not Available,True,Tanay Misra,
INSP00051,11-01-2025,sch0243,Functional,True,Haan,Hai,Nahi hai,Noah Behl,Average
INSP00854,12-Jan-2026,SCH0525,True,True,Working,True,Nahi hai,Varenya Raghavan,Average
INSP01983,2025/10/15,0101,False,,Functional,True,Working,Ganga Boase,Needs repair
INSP01824,03/05/2025,SCH0203,H,H,True,H,False,Vivaan Raghavan,Needs repair
INSP00834,2026-02-23,SCH0566,Nahi,1,Yes,False,Hai,,Needs repair
INSP01116,2025/09/27,sch0090,Yes,1,Haan,True,False,Advika Mitra,No remarks
INSP01167,10.08.2025,SCH0305,1,True,Under Repair,True,False,Neha Singhal,Good condition
INSP02519,03.04.2025,SCH-0379,True,Y,True,1,H,,Average
INSP01907,17.09.2025,SCH0131,Haan,,Y,na,na,Alka Natt,Needs repair
INSP00972,09-29-2025,SCH0581,Not Available,Hai,True,1,Y,Yashica Char,Toilets locked
INSP02702,2025-11-07,SCH0024,Available,True,True,Hai,1,Owen Korpal,Needs repair
INSP00400,2025/05/15,SCH0141,True,True,haan,False,,Saumya Sangha,Average
INSP02560,24/08/2025,SCH0570,0,True,True,True,False,,Needs repair
INSP02369,14.10.2025,SCH-0401,True,True,Working,,Hai,Zaid Mann,Toilets locked
INSP00020,2025/05/04,sch0025,True,True,False,True,True,Kashvi Sathe,
INSP00685,07.03.2026,SCH-0389,True,N,Haan,True,False,Shravya Sami,Good condition
INSP00036,24.12.2025,SCH-0125,False,Hai,1,True,Y,Dev Deshmukh,Good condition
INSP02972,22-Nov-2025,sch0321,,Y,Working,,Not Available,,
INSP00525,02/06/2025,SCH0203,True,True,Working,False,False,Chatura Sur,Needs repair
INSP02456,03-14-2026,S0051,1,True,True,True,Hai,Nicholas Sachar,No remarks
INSP00921,2025/09/23,SCH0037,Haan,True,1,False,Haan,Anthony Sangha,No remarks
INSP01842,2026-03-12,sch_0371,Functional,Hai,H,True,N,Forum Dugar,Good condition
INSP01891,11/01/2026,SCH0184,,True,Y,True,True,Om Chaudhuri,No remarks
INSP00538,2026-03-18,sch_0343,True,True,False,N,True,Rushil Rajagopal,Good condition
INSP01706,2025/10/06,SCH0593,False,0,True,Available,True,Nirja Dugar,No remarks
INSP00696,27/06/2025,SCH0441,False,Hai,True,Y,True,Krishna Kale,Average
INSP00246,2026-03-10,sch_0196,True,False,Yes,True,1,George Kadakia,
INSP00785,02-Mar-2026,SCH-0276,True,True,H,True,False,Ekalinga Chauhan,Toilets locked
INSP01410,19-Sep-2025,SCH0076,Y,True,haan,False,na,Xiti Naik,Average
INSP02538,04-Aug-2025,SCH-0308,1,True,True,True,Hai,Yasti Dhawan,Good condition
INSP00155,12/05/2025,SCH0096,True,True,True,False,,Vincent Toor,No remarks
INSP01687,18-Jun-2025,SCH0444,False,1,Nahi hai,Yes,No,Lajita Sandal,Good condition
INSP00626,09.09.2025,sch0456,True,False,Yes,True,Y,Jhalak Kibe,Toilets locked
INSP02734,2025/11/14,SCH-0320,True,True,,False,Broken,Theodore Sarkar,
INSP02547,25.09.2025,sch_0331,True,Haan,True,No,False,Anjali Handa,Toilets locked
INSP01347,2025-09-29,sch0505,True,True,True,Nahi,True,Jack Dutt,Needs repair
INSP00570,13.03.2026,SCH0043,Haan,False,True,True,,Yadavi Krishnamurthy,Average
INSP02725,23-Mar-2026,SCH0281,True,True,True,True,Working,,Needs repair
INSP01759,2025/10/05,SCH-0416,False,True,Yes,Hai,True,,Good condition
INSP01817,2025/06/23,S0368,True,True,True,Haan,False,Daksh Narasimhan,Toilets locked
INSP02066,2025-10-16,SCH0151,False,False,True,No,True,Triya Bedi,Good condition
INSP00128,2025-05-27,SCH0312,Y,False,True,False,Yes,Yashasvi Manda,Average
INSP01992,09/06/2025,SCH-0382,H,Available,True,True,0,Indali Gandhi,No remarks
INSP02007,20-Dec-2025,SCH0217,Working,True,True,,True,Darika Atwal,Toilets locked
INSP00981,26.01.2026,SCH0476,Haan,Hai,Available,H,True,,Good condition
INSP01771,2025-08-11,SCH0085,Haan,Not Available,,True,N,Azaan Ramanathan,Toilets locked
INSP00191,03-09-2026,sch_0213,Y,haan,True,,False,Maanav Pai,Toilets locked
INSP01140,07.08.2025,SCH0159,False,True,Haan,H,,Theodore Krishnan,Needs repair
INSP00993,29/10/2025,sch0165,Kharab,False,haan,False,False,Ria Sandhu,No remarks
INSP00700,08/01/2026,SCH0596,True,Hai,Yes,True,True,Hiral Issac,Good condition
INSP00607,06/07/2025,S0321,haan,True,haan,na,Nahi hai,Chandran Balay,Good condition
INSP00181,05-02-2025,SCH0560,True,H,Functional,True,False,Chameli Kadakia,
INSP00302,24/12/2025,SCH0187,False,Functional,Functional,False,True,Girik Kumer,Toilets locked
INSP02545,09/11/2025,SCH0290,False,True,Hai,True,Kharab,,
INSP02918,07.01.2026,SCH0132,True,True,Hai,,Y,Omkaar Mody,Toilets locked
INSP01061,21-Jan-2026,SCH-0078,Available,1,Functional,H,Nahi hai,Vyanjana Gera,Average
INSP02962,13-Jul-2025,sch_0082,True,True,No,True,False,,
INSP00290,12-28-2025,S0416,,True,,1,True,Warjas Vala,
INSP02566,27/10/2025,SCH-0535,True,True,Nahi hai,True,1,Sai Ratti,Toilets locked
INSP01070,2025-05-19,sch_0265,False,True,False,Available,Yes,Hemal Padmanabhan,
INSP02525,10/02/2026,SCH0124,True,True,True,0,Nahi hai,,Needs repair
INSP02206,08-Jul-2025,SCH0541,Kharab,False,True,False,Y,Amruta Sankaran,Toilets locked
INSP01244,16.03.2026,S0382,No,1,Functional,True,,Janani Arora,Good condition
INSP00017,13/07/2025,0453,True,True,Hai,,1,Aadhya Bajwa,
INSP00928,07/03/2026,SCH0085,Kharab,H,True,Not Available,True,Yashoda Halder,No remarks
INSP00547,2025-12-06,0279,,True,Yes,True,H,Gagan Shankar,Good condition
INSP00659,04/01/2026,SCH0286,False,Yes,Y,N,Yes,,Good condition
INSP02844,26.02.2026,SCH0022,na,Y,Hai,na,Nahi hai,Jairaj Bora,Average
INSP02876,2025/09/04,sch_0195,True,,,Hai,False,Qushi Bal,
INSP01505,09-May-2025,SCH0430,Available,True,H,True,True,Zayan Bhavsar,
INSP00960,2025-07-14,S0185,True,True,Working,False,,Teerth Gole,Needs repair
INSP02332,2025/12/24,SCH-0287,Haan,Y,True,N,Haan,,No remarks
INSP00798,01-14-2026,sch0593,True,True,1,False,True,Harinakshi Modi,Toilets locked
INSP00226,2025-08-08,sch_0064,True,False,0,Y,False,,Toilets locked
INSP02075,04-16-2025,sch_0567,False,H,H,False,0,,Good condition
INSP01800,13-Aug-2025,SCH-0404,True,Haan,Available,1,Y,Lavanya Varty,No remarks
INSP02486,20-Aug-2025,SCH0425,True,False,True,Nahi hai,0,Ayaan Sabharwal,Average
INSP01642,26.11.2025,SCH0239,True,True,True,,True,Vasudha Jayaraman,Average
INSP02278,22.12.2025,SCH0502,,H,Haan,True,Nahi hai,,Needs repair
INSP02086,11.10.2025,sch_0161,True,Y,True,Haan,0,Fariq Sekhon,Average
INSP01694,03/02/2026,SCH0220,False,False,True,Broken,False,Ekansh Naik,Good condition
INSP02798,2025-09-12,S0037,Hai,1,Functional,Y,False,Samaksh Munshi,
INSP01046,03-04-2026,S0052,True,True,Nahi hai,Available,False,Kalpit Gandhi,Average
INSP00470,05/08/2025,sch_0462,True,True,No,1,na,Alka Sule,Good condition
INSP00955,2025-12-12,SCH0116,False,Working,True,False,haan,Ati Behl,No remarks
INSP02175,01-Nov-2025,S0020,H,True,haan,False,Y,Triya Sibal,No remarks
INSP02736,09/11/2025,sch0228,True,Yes,True,No,No,Avni Grewal,
INSP00640,17.10.2025,S0424,True,1,True,True,na,Qabil Balasubramanian,Good condition
INSP02921,10-26-2025,sch_0287,Hai,0,,0,,Gopal Sibal,Average
INSP01219,01/11/2025,SCH0302,Available,Yes,True,True,N,Sachi Raju,Toilets locked
INSP01159,16.02.2026,sch_0338,True,,True,False,Yes,Naveen Sabharwal,Average
INSP01416,2025/05/01,SCH0252,1,True,H,True,0,,No remarks
INSP02853,13/06/2025,0544,True,True,H,True,Hai,Zehaan More,Toilets locked
INSP01528,22-Nov-2025,SCH-0047,False,True,True,Hai,Y,Megha Saini,
INSP01196,2025-07-27,sch0553,Not Available,True,No,0,True,Gaurika Narasimhan,Average
INSP01301,09-24-2025,SCH0118,Y,True,True,True,True,,Needs repair
INSP02580,2025/07/01,sch0546,True,,True,Y,1,Ayushman Sahota,No remarks
INSP01604,2025-08-12,sch0477,Haan,True,No,Y,Nahi hai,Ikbal Guha,Toilets locked
INSP00161,2026-03-14,SCH0060,False,False,True,True,1,Advaith Kapur,Toilets locked
INSP01705,06.04.2025,SCH-0380,Yes,Functional,No,False,True,,
INSP00957,27.08.2025,sch0319,False,True,True,Y,Available,Isha Patel,Needs repair
INSP01002,27.10.2025,SCH0208,True,Y,True,True,Under Repair,Harsh Jani,Toilets locked
INSP00878,20/07/2025,SCH0534,True,Available,na,Functional,N,Bhavani Sodhi,
INSP01920,04.04.2025,SCH0293,True,1,Yes,1,False,Veda Singh,Average
INSP01885,12/03/2026,sch_0199,False,True,True,,Kharab,Om Dewan,Toilets locked
INSP02201,08-24-2025,sch0059,True,True,Y,False,0,Frederick Kohli,
INSP00099,03-06-2026,sch_0123,Working,True,True,True,N,Chandran Savant,Average
INSP02970,10-23-2025,sch0522,True,Yes,Yes,Nahi,False,Amruta Hari,Good condition
INSP02558,21-Oct-2025,SCH-0111,Not Available,True,0,haan,False,,Toilets locked
INSP00254,02/09/2025,sch0406,Haan,Yes,True,Yes,False,Jonathan Pillai,No remarks
INSP00104,2025-07-17,sch_0205,True,True,Yes,,Available,Advaith Bhavsar,
INSP01446,25/03/2026,sch0539,True,True,True,True,,Harsh Mall,Good condition
INSP01444,2025-04-22,SCH0521,True,True,True,False,Nahi hai,Nakul Saxena,No remarks
INSP01649,14/11/2025,SCH0082,True,Available,Available,False,na,Anya Sankaran,Toilets locked
INSP00587,05-May-2025,SCH0268,Haan,Y,Haan,True,No,Jagat Patla,Good condition
INSP00628,2025-06-30,sch_0081,True,1,Haan,Haan,na,,Average
INSP01697,2025-07-27,sch_0449,True,Haan,0,Working,Y,Ansh Rout,No remarks
INSP02102,03-03-2026,sch_0422,True,H,True,No,False,Amruta Patel,Needs repair
INSP02200,2025-10-28,SCH0476,True,,True,True,Working,Nidra Radhakrishnan,Average
INSP00404,2025/07/22,S0015,True,True,Haan,na,haan,Rayaan Gill,Good condition
INSP01155,10-03-2025,SCH0458,H,Available,Nahi hai,False,0,Aashi Bajaj,No remarks
INSP02256,23/05/2025,sch_0597,True,,True,False,True,,
INSP02864,11-10-2025,SCH-0473,True,Available,True,False,No,Zehaan Krishnan,Toilets locked
INSP01683,2026/02/20,SCH0152,Not Available,True,False,True,True,Daniel Balay,Average
INSP02057,29.11.2025,sch_0369,Haan,True,True,Haan,False,Baljiwan Saxena,Good condition
INSP02987,24/06/2025,SCH-0131,,1,Y,0,Functional,Kevin Gade,Needs repair
INSP00453,2025-10-07,sch_0026,,True,Functional,Hai,Nahi,Bishakha Nagar,No remarks
INSP02302,2026-02-15,sch_0536,haan,False,True,True,True,Amara Mahal,No remarks
INSP01328,2025-04-18,SCH0081,Haan,,haan,Nahi hai,False,Dayita Menon,Toilets locked
INSP02050,07-Jan-2026,SCH0280,Functional,True,H,Hai,na,Aashi Prashad,Toilets locked
INSP00881,05-17-2025,SCH-0184,True,1,Nahi,Available,0,Nandini Tella,Average
INSP00843,2026/02/10,SCH0229,No,,True,Yes,False,Vaishnavi Salvi,No remarks
INSP00624,01/09/2025,SCH0256,False,False,,False,True,Darsh Datta,Average
INSP02394,2025-08-27,SCH0377,True,Haan,False,na,na,Laban Luthra,No remarks
INSP02914,07-09-2025,SCH0543,1,Y,Hai,True,Y,Unni Varma,Needs repair
INSP01788,2025-11-12,S0495,na,True,True,True,True,Kai Sankar,No remarks
INSP00263,2025-10-18,S0444,Not Available,Y,1,Nahi,False,Keya Randhawa,Needs repair
INSP01635,15.12.2025,SCH-0393,True,False,,True,N,Vasudha Venkatesh,Average
INSP01439,29/11/2025,SCH0577,Y,Yes,Hai,Haan,Haan,Ekiya Nayak,
INSP02199,2025-08-13,SCH0383,True,True,True,True,Working,Orinder Dutta,Average
INSP01970,08-08-2025,SCH0164,,True,Functional,False,False,Pavani Gola,Average
INSP02521,12/09/2025,SCH0443,Available,True,haan,Nahi hai,Y,,Good condition
